"symptom","rti","year","model","est","lwr","upr","region"
"Vaginal discharge","CA",1992,"Lower and moderate",0.273587054131532,0.127131257272586,0.493392273600467,"Sub-Saharan Africa"
"Vaginal discharge","CA",1992,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",1993,"Lower, moderate, and higher",0.284895342842803,0.128878922617233,0.517566161397561,"Sub-Saharan Africa"
"Vaginal discharge","CA",1993,"Lower and moderate",0.274679893291263,0.129560252102761,0.490710849920255,"Sub-Saharan Africa"
"Vaginal discharge","CA",1993,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",1994,"Lower, moderate, and higher",0.286230475957976,0.132518542505307,0.512833685772814,"Sub-Saharan Africa"
"Vaginal discharge","CA",1994,"Lower and moderate",0.27577544052615,0.131744944272617,0.488649077932731,"Sub-Saharan Africa"
"Vaginal discharge","CA",1994,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",1995,"Lower, moderate, and higher",0.287569349887583,0.135932985609169,0.508761919242258,"Sub-Saharan Africa"
"Vaginal discharge","CA",1995,"Lower and moderate",0.276873689330795,0.133661869256444,0.48723203372238,"Sub-Saharan Africa"
"Vaginal discharge","CA",1995,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",1996,"Lower, moderate, and higher",0.288911951585053,0.139084432236241,0.505391464627451,"Sub-Saharan Africa"
"Vaginal discharge","CA",1996,"Lower and moderate",0.27797463308599,0.135290374620056,0.486480682050035,"Sub-Saharan Africa"
"Vaginal discharge","CA",1996,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",1997,"Lower, moderate, and higher",0.290258267770972,0.1419353340459,0.502761927540243,"Sub-Saharan Africa"
"Vaginal discharge","CA",1997,"Lower and moderate",0.279078265058516,0.136613276730319,0.486411330184863,"Sub-Saharan Africa"
"Vaginal discharge","CA",1997,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",1998,"Lower, moderate, and higher",0.291608284932827,0.1444490491053,0.500911800659479,"Sub-Saharan Africa"
"Vaginal discharge","CA",1998,"Lower and moderate",0.280184578400948,0.137617394233154,0.487035219240322,"Sub-Saharan Africa"
"Vaginal discharge","CA",1998,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",1999,"Lower, moderate, and higher",0.292961989324779,0.146590595596707,0.499878160106644,"Sub-Saharan Africa"
"Vaginal discharge","CA",1999,"Lower and moderate",0.281293566151476,0.138293929928148,0.488358257731833,"Sub-Saharan Africa"
"Vaginal discharge","CA",1999,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2000,"Lower, moderate, and higher",0.294319366967457,0.148327590748853,0.499696012520327,"Sub-Saharan Africa"
"Vaginal discharge","CA",2000,"Lower and moderate",0.282405221233728,0.138638686944888,0.490380888090978,"Sub-Saharan Africa"
"Vaginal discharge","CA",2000,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2001,"Lower, moderate, and higher",0.295680403647783,0.149631428722003,0.500397149163958,"Sub-Saharan Africa"
"Vaginal discharge","CA",2001,"Lower and moderate",0.283519536456602,0.138652117196593,0.493098070932917,"Sub-Saharan Africa"
"Vaginal discharge","CA",2001,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2002,"Lower, moderate, and higher",0.297045084918822,0.150478700952335,0.502008439832437,"Sub-Saharan Africa"
"Vaginal discharge","CA",2002,"Lower and moderate",0.28463650451411,0.138339208503106,0.496499374056413,"Sub-Saharan Africa"
"Vaginal discharge","CA",2002,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2003,"Lower, moderate, and higher",0.298413396099662,0.150852774728179,0.504549636545904,"Sub-Saharan Africa"
"Vaginal discharge","CA",2003,"Lower and moderate",0.285756117985231,0.137709222225387,0.500569159924625,"Sub-Saharan Africa"
"Vaginal discharge","CA",2003,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2004,"Lower, moderate, and higher",0.299785322275319,0.150745339425822,0.508030930994069,"Sub-Saharan Africa"
"Vaginal discharge","CA",2004,"Lower and moderate",0.286878369333766,0.136775297634812,0.505286871549061,"Sub-Saharan Africa"
"Vaginal discharge","CA",2004,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2005,"Lower, moderate, and higher",0.301160848296668,0.150157644081183,0.512450666061335,"Sub-Saharan Africa"
"Vaginal discharge","CA",2005,"Lower and moderate",0.288003250908211,0.135553944191587,0.510627418072171,"Sub-Saharan Africa"
"Vaginal discharge","CA",2005,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2006,"Lower, moderate, and higher",0.302539958780409,0.149101131996662,0.517793669982159,"Sub-Saharan Africa"
"Vaginal discharge","CA",2006,"Lower and moderate",0.289130754941635,0.134064448727645,0.516561656535501,"Sub-Saharan Africa"
"Vaginal discharge","CA",2006,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2007,"Lower, moderate, and higher",0.303922638109053,0.147597257417894,0.524030609829514,"Sub-Saharan Africa"
"Vaginal discharge","CA",2007,"Lower and moderate",0.290260873551562,0.132328230064194,0.523056957027741,"Sub-Saharan Africa"
"Vaginal discharge","CA",2007,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2008,"Lower, moderate, and higher",0.30530887043094,0.145676433275527,0.531118553662209,"Sub-Saharan Africa"
"Vaginal discharge","CA",2008,"Lower and moderate",0.291393598739874,0.130368176985772,0.530077828198099,"Sub-Saharan Africa"
"Vaginal discharge","CA",2008,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2009,"Lower, moderate, and higher",0.306698639660289,0.143376250568735,0.539002658626115,"Sub-Saharan Africa"
"Vaginal discharge","CA",2009,"Lower and moderate",0.292528922392711,0.12820800524092,0.537586572621032,"Sub-Saharan Africa"
"Vaginal discharge","CA",2009,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2010,"Lower, moderate, and higher",0.308091929477268,0.140739256200679,0.547618668850634,"Sub-Saharan Africa"
"Vaginal discharge","CA",2010,"Lower and moderate",0.29366683628039,0.125871664935503,0.545543938942723,"Sub-Saharan Africa"
"Vaginal discharge","CA",2010,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2011,"Lower, moderate, and higher",0.309488723328105,0.137810628441175,0.556895790858821,"Sub-Saharan Africa"
"Vaginal discharge","CA",2011,"Lower and moderate",0.294807332057322,0.123382822119674,0.55390974043735,"Sub-Saharan Africa"
"Vaginal discharge","CA",2011,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2012,"Lower, moderate, and higher",0.310889004425214,0.134636046057153,0.566759532179816,"Sub-Saharan Africa"
"Vaginal discharge","CA",2012,"Lower and moderate",0.295950401261955,0.12076442911279,0.562643416285587,"Sub-Saharan Africa"
"Vaginal discharge","CA",2012,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2013,"Lower, moderate, and higher",0.312292755747364,0.131259944921329,0.577134200917834,"Sub-Saharan Africa"
"Vaginal discharge","CA",2013,"Lower and moderate",0.297096035316708,0.11803838888153,0.571704520538373,"Sub-Saharan Africa"
"Vaginal discharge","CA",2013,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2014,"Lower, moderate, and higher",0.31369996003987,0.127724241757381,0.58794490808012,"Sub-Saharan Africa"
"Vaginal discharge","CA",2014,"Lower and moderate",0.298244225527929,0.115225310940935,0.581053132380249,"Sub-Saharan Africa"
"Vaginal discharge","CA",2014,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2015,"Lower, moderate, and higher",0.315110599814812,0.12406751304942,0.599119040171043,"Sub-Saharan Africa"
"Vaginal discharge","CA",2015,"Lower and moderate",0.299394963085854,0.112344350533464,0.59065018855982,"Sub-Saharan Africa"
"Vaginal discharge","CA",2015,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2016,"Lower, moderate, and higher",0.316524657351291,0.120324561616157,0.610587253008223,"Sub-Saharan Africa"
"Vaginal discharge","CA",2016,"Lower and moderate",0.300548239064583,0.109413119411899,0.600457744029602,"Sub-Saharan Africa"
"Vaginal discharge","CA",2016,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2017,"Lower, moderate, and higher",0.317942114695709,0.116526281185099,0.622284077945038,"Sub-Saharan Africa"
"Vaginal discharge","CA",2017,"Lower and moderate",0.301704044422056,0.106447655137575,0.610439169862701,"Sub-Saharan Africa"
"Vaginal discharge","CA",2017,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2018,"Lower, moderate, and higher",0.319362953662083,0.112699730232297,0.634148239771216,"Sub-Saharan Africa"
"Vaginal discharge","CA",2018,"Lower and moderate",0.302862370000048,0.103462435919639,0.620559298709211,"Sub-Saharan Africa"
"Vaginal discharge","CA",2018,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2019,"Lower, moderate, and higher",0.320787155832383,0.108868339525177,0.646122775053928,"Sub-Saharan Africa"
"Vaginal discharge","CA",2019,"Lower and moderate",0.304023206524168,0.100470429134439,0.630784527909767,"Sub-Saharan Africa"
"Vaginal discharge","CA",2019,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2020,"Lower, moderate, and higher",0.322214702556913,0.105052195111555,0.658155021457211,"Sub-Saharan Africa"
"Vaginal discharge","CA",2020,"Lower and moderate",0.305186544603873,0.0974831633124277,0.641082889396595,"Sub-Saharan Africa"
"Vaginal discharge","CA",2020,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2021,"Lower, moderate, and higher",0.323645574954707,0.101268355159781,0.670196529487606,"Sub-Saharan Africa"
"Vaginal discharge","CA",2021,"Lower and moderate",0.306352374732489,0.0945108152119214,0.651424094101899,"Sub-Saharan Africa"
"Vaginal discharge","CA",2021,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CA",2022,"Lower, moderate, and higher",0.32507975391397,0.0975311729155934,0.682202931575468,"Sub-Saharan Africa"
"Vaginal discharge","CA",2022,"Lower and moderate",0.307520687287237,0.091562305380809,0.661779557066027,"Sub-Saharan Africa"
"Vaginal discharge","CA",2022,"Lower only",,,,"Sub-Saharan Africa"
"Vaginal discharge","CS",1970,"Lower, moderate, and higher",0.0203368182957291,0.00307903263164545,0.122443063203096,"Sub-Saharan Africa"
"Vaginal discharge","CS",1970,"Lower and moderate",0.0211637848074398,0.00402979867560396,0.103572568982366,"Sub-Saharan Africa"
"Vaginal discharge","CS",1970,"Lower only",0.0742744194679576,0.00617683947887998,0.508781617459464,"Sub-Saharan Africa"
"Vaginal discharge","CS",1971,"Lower, moderate, and higher",0.0225213125571069,0.00362153046080639,0.127438599731113,"Sub-Saharan Africa"
"Vaginal discharge","CS",1971,"Lower and moderate",0.0234693637138637,0.00471437569581747,0.108688576349519,"Sub-Saharan Africa"
"Vaginal discharge","CS",1971,"Lower only",0.0803952644805431,0.0073337162142628,0.5084828933538,"Sub-Saharan Africa"
"Vaginal discharge","CS",1972,"Lower, moderate, and higher",0.0249344835618749,0.0042585255967436,0.132625529239096,"Sub-Saharan Africa"
"Vaginal discharge","CS",1972,"Lower and moderate",0.0260194353846999,0.00551363550486201,0.114042987423119,"Sub-Saharan Africa"
"Vaginal discharge","CS",1972,"Lower only",0.0869731293154665,0.00870437540644869,0.50821295673054,"Sub-Saharan Africa"
"Vaginal discharge","CS",1973,"Lower, moderate, and higher",0.0275989264160972,0.00500612055769048,0.138011176412536,"Sub-Saharan Africa"
"Vaginal discharge","CS",1973,"Lower and moderate",0.028838403405,0.00644627087472911,0.119646336971686,"Sub-Saharan Africa"
"Vaginal discharge","CS",1973,"Lower only",0.0940341557728331,0.0103272331975544,0.507975044506495,"Sub-Saharan Africa"
"Vaginal discharge","CS",1974,"Lower, moderate, and higher",0.0305391682925936,0.00588303888632774,0.143603358160645,"Sub-Saharan Africa"
"Vaginal discharge","CS",1974,"Lower and moderate",0.0319527614736401,0.00753384768115867,0.125509767703648,"Sub-Saharan Africa"
"Vaginal discharge","CS",1974,"Lower only",0.101604646722089,0.0122471892315743,0.507772896610536,"Sub-Saharan Africa"
"Vaginal discharge","CS",1975,"Lower, moderate, and higher",0.0337817657455559,0.00691100789969564,0.149410473843168,"Sub-Saharan Africa"
"Vaginal discharge","CS",1975,"Lower and moderate",0.0353911931613012,0.00880118612440724,0.13164512431547,"Sub-Saharan Africa"
"Vaginal discharge","CS",1975,"Lower only",0.109710814453701,0.0145165555318072,0.507610857690634,"Sub-Saharan Africa"
"Vaginal discharge","CS",1976,"Lower, moderate, and higher",0.037355390371508,0.00811518086906312,0.155441617952104,"Sub-Saharan Africa"
"Vaginal discharge","CS",1976,"Lower and moderate",0.0391846567037595,0.0102767703781946,0.138065072016574,"Sub-Saharan Africa"
"Vaginal discharge","CS",1976,"Lower only",0.118378487792743,0.0171960507039269,0.507494004519394,"Sub-Saharan Africa"
"Vaginal discharge","CS",1977,"Lower, moderate, and higher",0.0412908977663269,0.0095245958781043,0.161706721234045,"Sub-Saharan Africa"
"Vaginal discharge","CS",1977,"Lower and moderate",0.04336644877757,0.0119931795524516,0.144783246218268,"Sub-Saharan Africa"
"Vaginal discharge","CS",1977,"Lower only",0.127632776529454,0.0203558325974466,0.507428307071418,"Sub-Saharan Africa"
"Vaginal discharge","CS",1978,"Lower, moderate, and higher",0.0456213737361636,0.0111726648755279,0.16821672796737,"Sub-Saharan Africa"
"Vaginal discharge","CS",1978,"Lower and moderate",0.0479722400472704,0.0139875279281651,0.151814441926641,"Sub-Saharan Africa"
"Vaginal discharge","CS",1978,"Lower only",0.137497692726589,0.0240765246850931,0.507420834095791,"Sub-Saharan Africa"
"Vaginal discharge","CS",1979,"Lower, moderate, and higher",0.0503821506415683,0.013097681033495,0.174983819372032,"Sub-Saharan Africa"
"Vaginal discharge","CS",1979,"Lower and moderate",0.0530400740280297,0.0163018956289016,0.159174853740743,"Sub-Saharan Africa"
"Vaginal discharge","CS",1979,"Lower only",0.14799572974272,0.0284501667001181,0.507480018298532,"Sub-Saharan Africa"
"Vaginal discharge","CS",1980,"Lower, moderate, and higher",0.0556107856140536,0.0153433248825869,0.182021696094013,"Sub-Saharan Africa"
"Vaginal discharge","CS",1980,"Lower and moderate",0.0586103195118281,0.0189837217165596,0.166882380341482,"Sub-Saharan Africa"
"Vaginal discharge","CS",1980,"Lower only",0.159147401375434,0.0335809867384744,0.507616002262143,"Sub-Saharan Africa"
"Vaginal discharge","CS",1981,"Lower, moderate, and higher",0.0613469912231214,0.017959139119052,0.189345936578408,"Sub-Saharan Africa"
"Vaginal discharge","CS",1981,"Lower and moderate",0.0647255655153986,0.0220861195580763,0.174957011072693,"Sub-Saharan Africa"
"Vaginal discharge","CS",1981,"Lower only",0.170970745374446,0.0395858481150352,0.507841095447245,"Sub-Saharan Africa"
"Vaginal discharge","CS",1982,"Lower, moderate, and higher",0.0676325080489632,0.021000927636828,0.196974453168893,"Sub-Saharan Africa"
"Vaginal discharge","CS",1982,"Lower and moderate",0.0714304465056282,0.0256680586144826,0.183421316726357,"Sub-Saharan Africa"
"Vaginal discharge","CS",1982,"Lower only",0.18348079767734,0.0465941678604614,0.508170386241598,"Sub-Saharan Africa"
"Vaginal discharge","CS",1983,"Lower, moderate, and higher",0.0745109076144053,0.0245310152898693,0.204928074204733,"Sub-Saharan Africa"
"Vaginal discharge","CS",1983,"Lower and moderate",0.0787713846536501,0.0297943370713591,0.192301071879084,"Sub-Saharan Africa"
"Vaginal discharge","CS",1983,"Lower only",0.196689046030754,0.0547470330941303,0.508622574082616,"Sub-Saharan Africa"
"Vaginal discharge","CS",1984,"Lower, moderate, and higher",0.0820273133588684,0.0286182802021993,0.213231288431267,"Sub-Saharan Africa"
"Vaginal discharge","CS",1984,"Lower and moderate",0.0867962352064706,0.0345352458208347,0.201626041708206,"Sub-Saharan Africa"
"Vaginal discharge","CS",1984,"Lower only",0.210602874099019,0.0641951551684097,0.5092211197024,"Sub-Saharan Africa"
"Vaginal discharge","CS",1985,"Lower, moderate, and higher",0.090228026936368,0.0333378394036003,0.221913197673743,"Sub-Saharan Africa"
"Vaginal discharge","CS",1985,"Lower and moderate",0.0955538209239887,0.0399657968600227,0.211430971120823,"Sub-Saharan Africa"
"Vaginal discharge","CS",1985,"Lower only",0.225225009621058,0.0750951980782653,0.509995864281388,"Sub-Saharan Africa"
"Vaginal discharge","CS",1986,"Lower, moderate, and higher",0.099160047258311,0.0387702311662009,0.231008734335542,"Sub-Saharan Africa"
"Vaginal discharge","CS",1986,"Lower and moderate",0.105093342123231,0.0461643603847484,0.221756815977905,"Sub-Saharan Africa"
"Vaginal discharge","CS",1986,"Lower only",0.240552992513838,0.0876038945628132,0.510985354351802,"Sub-Saharan Africa"
"Vaginal discharge","CS",1987,"Lower, moderate, and higher",0.10887047057708,0.0449998952535274,0.240560209917209,"Sub-Saharan Africa"
"Vaginal discharge","CS",1987,"Lower and moderate",0.115463650442347,0.0532105297954783,0.232652250596934,"Sub-Saharan Africa"
"Vaginal discharge","CS",1987,"Lower only",0.256578680867704,0.101869213254291,0.512240252184638,"Sub-Saharan Africa"
"Vaginal discharge","CS",1988,"Lower, moderate, and higher",0.11940576173547,0.0521127102872799,0.250619264664854,"Sub-Saharan Africa"
"Vaginal discharge","CS",1988,"Lower and moderate",0.126712377241796,0.0611820225168983,0.244175464014181,"Sub-Saharan Africa"
