"symptom","rti","year","est","lwr","upr","region","type"
"Genital ulcer","HD",2020,0.00195100263327543,0.000717910349066724,0.00529085653282199,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2021,0.0015705502510382,0.000556735135374849,0.00442235456920234,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2022,0.0012641934494771,0.000431427938450337,0.00369846028080973,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1970,0.0593331995744392,0.0114518392059869,0.255640312584984,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1971,0.0628507772363917,0.012672377983785,0.259497644485135,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1972,0.0665621385969974,0.0140174156743323,0.263445099521785,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1973,0.0704761759798795,0.0154985259778437,0.267488012267718,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1974,0.0746019750760843,0.0171281251305832,0.271632237463567,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1975,0.0789487912979677,0.018919482287754,0.275884207025667,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1976,0.0835260219804351,0.0208867167157029,0.280250993009099,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1977,0.0883431741219377,0.0230447783168504,0.28474037689791,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1978,0.0934098273696597,0.0254094075119803,0.289360925514216,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1979,0.0987355919730247,0.0279970700140491,0.294122073710589,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1980,0.104330061458151,0.0308248615795239,0.299034213822447,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1981,0.110202759814325,0.0339103774639138,0.304108791593546,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1982,0.11636308303306,0.0372715410982392,0.309358407932107,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1983,0.122820234901849,0.0409263865181397,0.314796925391663,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1984,0.129583157029247,0.0448927894063485,0.320439577686727,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1985,0.136660453166045,0.0491881423514405,0.32630307984211,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1986,0.144060307989432,0.0538289711822114,0.332405735739745,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1987,0.15179040063324,0.0588304910982809,0.338767538885612,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1988,0.159857813377102,0.0642061038457169,0.345410261205008,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1989,0.168268936049765,0.0699668403944507,0.352357523632107,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1990,0.177029366855179,0.0761207574052881,0.359634841232419,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1991,0.186143810492035,0.0826723000918245,0.367269634593377,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1992,0.195615974605151,0.0896216486820712,0.375291198158935,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1993,0.205448465776462,0.0969640703434417,0.383730614819494,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1994,0.215642686429871,0.104689303010175,0.392620603886525,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1995,0.226198734182282,0.112781002121175,0.40199528573714,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1996,0.237115305316659,0.121216286272632,0.411889839763709,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1997,0.248389604175416,0.129965424036339,0.422340021633653,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1998,0.260017260366644,0.13899171265526,0.433381490728546,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",1999,0.271992255734776,0.148251610371752,0.445048880346371,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2000,0.284306863064301,0.157695196195684,0.457374526794579,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2001,0.296951598453945,0.167267038722858,0.47038676914294,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2002,0.309915189214045,0.176907549048526,0.484107754827855,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2003,0.323184558997862,0.186554858146116,0.498550754815878,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2004,0.336744831676233,0.196147184751052,0.513717114859046,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2005,0.350579355204354,0.205625547045593,0.529593133395276,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2006,0.364669746412154,0.214936544818069,0.546147316003002,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2007,0.378995957280708,0.224034846216343,0.563328539470979,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2008,0.393536362854316,0.232885007244935,0.581065600511127,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2009,0.408267870491481,0.241462357465433,0.599268410580022,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2010,0.423166049690712,0.24975287558024,0.617830788208663,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2011,0.438205281253369,0.257752184654826,0.636634502140355,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2012,0.453358924081436,0.265463944823718,0.655554031951786,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2013,0.468599497469564,0.272897971971602,0.674461478355915,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2014,0.483898876354229,0.28006837176663,0.693231147087019,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2015,0.499228496643594,0.286991888013779,0.711743485705867,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2016,0.514559567483044,0.293686565047827,0.729888211397522,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2017,0.529863287124273,0.300170744013172,0.747566593628298,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2018,0.545111058967848,0.306462362465936,0.764692937959754,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2019,0.560274704344448,0.312578503110171,0.781195362167444,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2020,0.575326668688666,0.318535132578993,0.797015974525866,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2021,0.590240217937685,0.324346976733503,0.812110567273474,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV",2022,0.604989622247976,0.330027488824973,0.826447933213783,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1970,0.0651440639817113,0.00165637162211181,0.745335145030409,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1971,0.0619652158907677,0.00170876101740433,0.718260377006426,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1972,0.0589317082663092,0.00176237978510409,0.689557941296027,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1973,0.0560378343767422,0.0018172086367955,0.659376468460272,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1974,0.0532780205483772,0.00187322082709245,0.627909231081417,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1975,0.0506468326209987,0.00193038109217771,0.595391015323682,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1976,0.0481389811288363,0.00198864445010496,0.562092294762265,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1977,0.0457493253171241,0.00204795484511182,0.528310900768974,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1978,0.0434728761000733,0.0021082436161584,0.494361673505461,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1979,0.0413047980612415,0.00216942776777856,0.460564828475104,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1980,0.0392404105920889,0.00223140801918105,0.427233939296047,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1981,0.0372751882590898,0.00229406660547665,0.394664485723049,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1982,0.0354047604842214,0.00235726480311001,0.363123837639487,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1983,0.0336249106180667,0.00242084015030497,0.332843356795576,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1984,0.0319315744792154,0.00248460333297683,0.304013035357542,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1985,0.03032083842819,0.00254833470768968,0.276778801670369,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1986,0.0287889370388074,0.0026117804366476,0.25124235596699,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1987,0.0273322504247522,0.00267464821654893,0.227463188164972,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1988,0.0259473012742106,0.00273660259500033,0.205462296019641,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1989,0.0246307516407227,0.00279725988729462,0.185227067427805,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1990,0.0233793995339563,0.00285618273572053,0.166716804806716,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1991,0.0221901753499184,0.00291287439725221,0.149868433488513,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1992,0.0210601381761795,0.0029667729088084,0.134602028938196,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1993,0.019986472004016,0.00301724536913132,0.120825900307098,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1994,0.0189664818759517,0.00306358270115719,0.108441065868796,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1995,0.0179975899940168,0.00310499542828992,0.0973450400311954,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1996,0.0170773318111151,0.00314061122227837,0.0874349174855485,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1997,0.016203352125199,0.00316947526726733,0.078609786963463,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1998,0.0153734011934891,0.00319055483468993,0.0707725367768686,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",1999,0.0145853308817163,0.00320274986152243,0.0638311298441618,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2000,0.0138370908613149,0.00320491172408868,0.0576994307106424,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2001,0.0131267248656275,0.00319587270455822,0.0522976644820413,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2002,0.0124523670144984,0.00317448868791878,0.0475525805334285,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2003,0.0118122382151061,0.00313969714721373,0.0433973847578477,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2004,0.0112046426455182,0.00309059114998604,0.0397714948879455,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2005,0.0106279643262242,0.00302650764238722,0.0366201654340857,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2006,0.0100806637838042,0.00294712452944813,0.0338940228233855,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2007,0.00956127480991493,0.00285255641213368,0.0315485475637881,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2008,0.00906840131791022,0.00274343427691425,0.0295435383215735,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2009,0.00860071429864656,0.00262095163901694,0.0278425919559018,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2010,0.00815694887635192,0.00248686055534969,0.0264126326957737,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2011,0.00773590146484755,0.00234340694819576,0.0252235208074137,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2012,0.00733642702389913,0.00219320569551845,0.0242477631275544,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2013,0.00695743641502957,0.00203906955713663,0.0234603319474091,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2014,0.00659789385574384,0.00188381772424551,0.0228385763132155,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2015,0.00625681447079015,0.00173009475102321,0.0223621886941468,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2016,0.00593326193880599,0.00158022649458757,0.0220131805241248,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2017,0.00562634623246666,0.00143612839354569,0.0217758271749416,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2018,0.00533522145006332,0.00129926804130245,0.021636561741862,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2019,0.0050590837362829,0.00117067354547421,0.0215838175258607,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2020,0.0047971692898387,0.00105097397294259,0.0216078331706856,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2021,0.00454875245550623,0.000940457801759865,0.0217004396443758,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-1",2022,0.00431314389804827,0.000839137836409401,0.0218548467108208,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1970,0.612843435283492,0.24010147635847,0.888020986330099,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1971,0.609615397363009,0.243778983811454,0.883238654245486,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1972,0.606377731719785,0.247457558061861,0.878301265000235,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1973,0.603130695269888,0.251133621379055,0.873208372886764,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1974,0.599874548152812,0.254803336544711,0.867960029576926,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1975,0.59660955365571,0.258462589134439,0.862556832935347,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1976,0.593335978135385,0.262106968494422,0.85699997773115,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1977,0.590054090938055,0.265731747334308,0.851291308079422,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1978,0.586764164316969,0.26933185985671,0.84543337141117,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1979,0.583466473347894,0.272901878342558,0.839429473738415,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1980,0.58016129584254,0.276435988109368,0.833283735951272,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1981,0.576848912259974,0.27992796075532,0.827001150858362,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1982,0.57352960561607,0.283371125594198,0.820587640663824,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1983,0.570203661391065,0.286758339172749,0.814050114567204,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1984,0.566871367435271,0.290081952739953,0.807396526181661,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1985,0.563533013873018,0.293333777503834,0.800635930497003,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1986,0.560188893004872,0.296505047461634,0.793778540174283,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1987,0.556839299208225,0.299586379519787,0.786835781055462,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1988,0.553484528836299,0.302567730527903,0.779820346912502,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1989,0.550124880115646,0.305438350736023,0.772746253650244,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1990,0.546760653042227,0.30818673305225,0.765628893416631,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1991,0.543392149276128,0.310800557345512,0.758485089351314,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1992,0.540019672034995,0.313266628941424,0.751333151989461,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1993,0.536643525986283,0.315570810464875,0.744192938569733,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1994,0.533264017138369,0.317697946405361,0.737085916561238,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1995,0.529881452730637,0.319631780404279,0.730035232436571,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1996,0.52649614112261,0.321354866566369,0.723065785783824,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1997,0.523108391682201,0.322848478478682,0.716204306841747,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1998,0.519718514673192,0.324092523604761,0.709479431878252,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",1999,0.516326821142006,0.325065476923833,0.702921764805839,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2000,0.512933622803867,0.325744356673002,0.696563904327445,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2001,0.509539231928447,0.326104777034428,0.69044040332409,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2002,0.506143961225068,0.326121126859615,0.684587611617748,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2003,0.502748123727564,0.325766937487267,0.679043336985774,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2004,0.499352032678894,0.325015511005475,0.673846247648144,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2005,0.495956001415581,0.323840874208013,0.669034941360098,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2006,0.492560343252084,0.322219092171063,0.664646633387395,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2007,0.48916537136519,0.320129910398114,0.660715478042078,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2008,0.485771398678505,0.317558597884087,0.657270636181088,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2009,0.482378737747152,0.314497756184363,0.654334314912295,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2010,0.478987700642751,0.310948782623504,0.651920094722701,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2011,0.475598598838784,0.306922676050908,0.650031873584454,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2012,0.472211743096424,0.302439976070731,0.648663667000934,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2013,0.468827443350918,0.297529810167331,0.647800323404564,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2014,0.465446008598623,0.292228221896202,0.647419009412674,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2015,0.462067746784761,0.286576091032365,0.647491168085366,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2016,0.458692964692006,0.280616989517027,0.64798460507446,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2017,0.455321967829963,0.274395253655414,0.648865409527403,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2018,0.451955060325637,0.267954438794255,0.65009952590534,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2019,0.448592544814971,0.261336208139101,0.651653908301058,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2020,0.445234722335538,0.254579624219851,0.653497276168361,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2021,0.441881892220455,0.247720767910715,0.655600538969988,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HSV-2",2022,0.438534351993611,0.240792598376564,0.657936973018044,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1970,0.854888842959026,0.266980316645649,0.989614865415826,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1971,0.836852899955412,0.252323691535039,0.987336030309225,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1972,0.81705498001218,0.238172305863733,0.984568117972809,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1973,0.795441836132174,0.224537295236483,0.981210868877066,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1974,0.771987874017789,0.211426298195132,0.977145543264593,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1975,0.746701086962885,0.198843637239288,0.97223244705054,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1976,0.719628449101604,0.186790529728377,0.966308566044636,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1977,0.690860224726088,0.175265321629571,0.959185566963914,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1978,0.660532622040106,0.16426373735062,0.950648541853531,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1979,0.628828259859265,0.153779139347374,0.940456015659231,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1980,0.595974039252442,0.143802791779398,0.928341894989568,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1981,0.562236219394565,0.134324123161111,0.914020186304409,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1982,0.527912770655989,0.125330983681322,0.897193411101075,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1983,0.493323382742084,0.11680989360673,0.877565627291822,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1984,0.458797792950406,0.108746279916263,0.85486074020533,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1985,0.424663317674154,0.101124699010395,0.828846254798523,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1986,0.39123257699662,0.0939290439861142,0.799361708621861,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1987,0.358792376171713,0.0871427355526401,0.766349739624638,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1988,0.327594554243891,0.0807488961789907,0.729886240417396,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1989,0.297849359512704,0.0747305075097624,0.690204686293265,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1990,0.269721611311419,0.0690705514613186,0.647709029262014,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1991,0.243329609540455,0.0637521357210453,0.602970087863731,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1992,0.218746502027357,0.0587586046239352,0.556702465829955,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1993,0.196003643812312,0.0540736365820444,0.509722522770774,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1994,0.175095392034905,0.0496813294039014,0.462891985124904,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1995,0.15598476893795,0.0455662749750869,0.417055178865868,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1996,0.13860947620671,0.0417136248915779,0.372979405645641,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1997,0.122887834170866,0.0381091487566965,0.331307113000934,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1998,0.10872432757802,0.0347392869763005,0.29252556974732,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",1999,0.0960145480179592,0.0315911999999668,0.256955812650243,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2000,0.084649419541267,0.0286528159940854,0.224758944979369,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2001,0.0745186720216271,0.0259128787326805,0.195955376020447,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2002,0.0655135843405514,0.0233609967168011,0.170451626228157,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2003,0.0575290576575074,0.0209876925967038,0.148069673060724,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2004,0.0504651008014764,0.0187844480429038,0.128574972659582,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2005,0.0442278188385238,0.0167437325167787,0.111700732806742,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2006,0.0387299957714933,0.0148589951091232,0.0971673443899924,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2007,0.0338913563018936,0.0131245895062762,0.0846968964962057,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2008,0.029638582185053,0.0115355999838182,0.074023342575602,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2009,0.0259051478328791,0.0100875504452267,0.0648991728068648,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2010,0.0226310287678087,0.00877601362032128,0.0570994471738659,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2011,0.0197623261281393,0.007596183723266,0.0504238616416418,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2012,0.0172508411250431,0.00654250775803052,0.0446972948758084,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2013,0.0150536253525192,0.00560846432631395,0.0397691357298911,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2014,0.0131325261795367,0.00478653382970917,0.0355116598975597,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2015,0.0114537410308607,0.0040683455535704,0.031817755594383,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2016,0.00998739005604413,0.00344494482362709,0.0285983152287939,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2017,0.00870711333846074,0.00290711036466147,0.0257795745735256,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2018,0.00758969624978188,0.00244566268169863,0.0233006042951066,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2019,0.00661472466191134,0.00205172552281873,0.0211110722946909,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2020,0.00576427035659488,0.00171692338281647,0.0191693234458994,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2021,0.00502260601002602,0.00143351334856109,0.0174407749947612,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","LGV",2022,0.00437594848187681,0.00119445857320227,0.0158965992466303,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","TP",1970,0.0224989798871966,0.00602265104501062,0.0804039015908483,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","TP",1971,0.0233264292060141,0.00644675572487679,0.0808079080533468,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","TP",1972,0.0241835569127739,0.00689943451669174,0.0812255622484605,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","TP",1973,0.0250713712219873,0.00738241482244501,0.0816579578269101,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","TP",1974,0.0259909103983105,0.00789749570714193,0.0821063033354578,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","TP",1975,0.0269432433339321,0.00844654470935871,0.0825719364026215,"Sub-Saharan Africa","Unadjusted"
