"symptom","region","rti","year","est","lwr","upr"
"Urethral discharge","Sub-Saharan Africa","TV",2017,0.0238410193250443,0.0148672266937872,0.0380222962527273
"Urethral discharge","Sub-Saharan Africa","TV",2018,0.0221185737679451,0.0135104090882176,0.0360112197494788
"Urethral discharge","Sub-Saharan Africa","TV",2019,0.0205179543327295,0.0122660986504411,0.0341293209712448
"Urethral discharge","Sub-Saharan Africa","TV",2020,0.0190309101631421,0.0111272782218601,0.0323647028586985
"Urethral discharge","Sub-Saharan Africa","TV",2021,0.0176496978897654,0.0100868556119208,0.030707052088586
"Urethral discharge","Sub-Saharan Africa","TV",2022,0.0163670577479319,0.00913780825368531,0.0291473865283711
"Urethral discharge","Sub-Saharan Africa","None",1970,0.511394912714491,0.146170520112607,0.864845546087653
"Urethral discharge","Sub-Saharan Africa","None",1971,0.498919621439577,0.145180477957699,0.853743600834924
"Urethral discharge","Sub-Saharan Africa","None",1972,0.48644567516544,0.144190297468822,0.841902586644101
"Urethral discharge","Sub-Saharan Africa","None",1973,0.473988590826721,0.143199636204882,0.829301639979128
"Urethral discharge","Sub-Saharan Africa","None",1974,0.461563801560262,0.142208118908423,0.81592399479193
"Urethral discharge","Sub-Saharan Africa","None",1975,0.449186580482139,0.141215333446088,0.801757749525121
"Urethral discharge","Sub-Saharan Africa","None",1976,0.436871966144801,0.140220826140019,0.786796642253644
"Urethral discharge","Sub-Saharan Africa","None",1977,0.424634690440889,0.139224096383283,0.771040811101668
"Urethral discharge","Sub-Saharan Africa","None",1978,0.412489109676761,0.138224590411031,0.754497513311463
"Urethral discharge","Sub-Saharan Africa","None",1979,0.400449139482909,0.137221694072893,0.737181773272427
"Urethral discharge","Sub-Saharan Africa","None",1980,0.388528194161966,0.136214724419973,0.719116927822357
"Urethral discharge","Sub-Saharan Africa","None",1981,0.376739130999428,0.135202919880272,0.700335036593219
"Urethral discharge","Sub-Saharan Africa","None",1982,0.365094199979639,0.134185428747588,0.680877126435725
"Urethral discharge","Sub-Saharan Africa","None",1983,0.353604999262009,0.133161295648586,0.660793242281742
"Urethral discharge","Sub-Saharan Africa","None",1984,0.342282436681883,0.132129445578024,0.640142282318165
"Urethral discharge","Sub-Saharan Africa","None",1985,0.331136697449206,0.131088664999284,0.618991603001884
"Urethral discharge","Sub-Saharan Africa","None",1986,0.320177218127928,0.130037579392168,0.597416388988717
"Urethral discharge","Sub-Saharan Africa","None",1987,0.309412666892039,0.128974626486807,0.575498794012782
"Urethral discharge","Sub-Saharan Africa","None",1988,0.29885092997168,0.127898024245064,0.553326870475246
"Urethral discharge","Sub-Saharan Africa","None",1989,0.28849910412658,0.126805732431568,0.530993317175306
"Urethral discharge","Sub-Saharan Africa","None",1990,0.278363494915114,0.125695406347191,0.508594085361656
"Urethral discharge","Sub-Saharan Africa","None",1991,0.26844962046666,0.124564340970452,0.486226892239589
"Urethral discharge","Sub-Saharan Africa","None",1992,0.258762220413141,0.123409403360983,0.463989697493652
"Urethral discharge","Sub-Saharan Africa","None",1993,0.249305269593121,0.122226950723941,0.44197920173873
"Urethral discharge","Sub-Saharan Africa","None",1994,0.240081996108683,0.121012731028504,0.420289425817113
"Urethral discharge","Sub-Saharan Africa","None",1995,0.231094903291345,0.119761762557928,0.399010426522952
"Urethral discharge","Sub-Saharan Africa","None",1996,0.222345795118281,0.118468188335536,0.378227197918457
"Urethral discharge","Sub-Saharan Africa","None",1997,0.213835804613397,0.117125101207803,0.358018798332925
"Urethral discharge","Sub-Saharan Africa","None",1998,0.205565424768886,0.115724335828254,0.338457731846778
"Urethral discharge","Sub-Saharan Africa","None",1999,0.197534541530879,0.114256225518415,0.319609599801002
"Urethral discharge","Sub-Saharan Africa","None",2000,0.18974246840687,0.112709326101863,0.301533022401554
"Urethral discharge","Sub-Saharan Africa","None",2001,0.182187982271936,0.111070117161666,0.284279811751768
"Urethral discharge","Sub-Saharan Africa","None",2002,0.174869359974329,0.109322706621002,0.267895353418865
"Urethral discharge","Sub-Saharan Africa","None",2003,0.167784415368088,0.107448591085192,0.252419120373994
"Urethral discharge","Sub-Saharan Africa","None",2004,0.160930536429841,0.105426566547181,0.237885196533288
"Urethral discharge","Sub-Saharan Africa","None",2005,0.154304722148313,0.103232944431676,0.224322624575641
"Urethral discharge","Sub-Saharan Africa","None",2006,0.147903618907359,0.100842300750078,0.211755319676634
"Urethral discharge","Sub-Saharan Africa","None",2007,0.141723556115979,0.0982290450236334,0.200201232815027
"Urethral discharge","Sub-Saharan Africa","None",2008,0.135760580871167,0.0953700785031267,0.189670465128042
"Urethral discharge","Sub-Saharan Africa","None",2009,0.130010491471032,0.0922486187924509,0.180162226274175
"Urethral discharge","Sub-Saharan Africa","None",2010,0.124468869626073,0.0888588138294322,0.171660981703002
"Urethral discharge","Sub-Saharan Africa","None",2011,0.119131111245377,0.0852101100871585,0.164132792982688
"Urethral discharge","Sub-Saharan Africa","None",2012,0.113992455701581,0.0813298198752215,0.15752338731056
"Urethral discharge","Sub-Saharan Africa","None",2013,0.10904801350356,0.0772624855649075,0.151759362331642
"Urethral discharge","Sub-Saharan Africa","None",2014,0.104292792328783,0.0730657078301696,0.146752881253118
"Urethral discharge","Sub-Saharan Africa","None",2015,0.0997217213880704,0.0688035723538019,0.142408741506778
"Urethral discharge","Sub-Saharan Africa","None",2016,0.0953296741140678,0.0645396887348527,0.13863179956962
"Urethral discharge","Sub-Saharan Africa","None",2017,0.0911114891811851,0.0603316278277606,0.135332947281842
"Urethral discharge","Sub-Saharan Africa","None",2018,0.0870619898789903,0.0562275902134203,0.132432791713209
"Urethral discharge","Sub-Saharan Africa","None",2019,0.0831760018733156,0.0522652018270092,0.129863139541472
"Urethral discharge","Sub-Saharan Africa","None",2020,0.0794483693996339,0.0484718377426089,0.127566891382536
"Urethral discharge","Sub-Saharan Africa","None",2021,0.075873969941771,0.0448658050051835,0.125497024879203
"Urethral discharge","Sub-Saharan Africa","None",2022,0.0724477274558601,0.0414578652489943,0.123615194900981
"Genital ulcer","Sub-Saharan Africa","HD",1970,0.977860430820926,0.958223314440007,0.988379070192943
"Genital ulcer","Sub-Saharan Africa","HD",1971,0.973580488052404,0.951074698174049,0.98588716751527
"Genital ulcer","Sub-Saharan Africa","HD",1972,0.96849981477994,0.942763886567232,0.982873928667815
"Genital ulcer","Sub-Saharan Africa","HD",1973,0.96247974340822,0.933125689117339,0.979235738729641
"Genital ulcer","Sub-Saharan Africa","HD",1974,0.955362189200393,0.921980344010793,0.974850727451849
"Genital ulcer","Sub-Saharan Africa","HD",1975,0.946968835814661,0.909135629701833,0.969576573916154
"Genital ulcer","Sub-Saharan Africa","HD",1976,0.937101166783062,0.894390522006496,0.963248517472151
"Genital ulcer","Sub-Saharan Africa","HD",1977,0.925541760116874,0.877540782569409,0.955677847635812
"Genital ulcer","Sub-Saharan Africa","HD",1978,0.912057353206397,0.858386834951095,0.946651255800611
"Genital ulcer","Sub-Saharan Africa","HD",1979,0.896404252647423,0.836744179436484,0.935931558940434
"Genital ulcer","Sub-Saharan Africa","HD",1980,0.878336677046654,0.812456388392188,0.923260437217077
"Genital ulcer","Sub-Saharan Africa","HD",1981,0.857618536821714,0.785410388830323,0.908363937976374
"Genital ulcer","Sub-Saharan Africa","HD",1982,0.834038922101331,0.755553275724918,0.890961545322305
"Genital ulcer","Sub-Saharan Africa","HD",1983,0.807431139944284,0.722909342381841,0.870779535564414
"Genital ulcer","Sub-Saharan Africa","HD",1984,0.777694491598706,0.687595446813579,0.847569058104427
"Genital ulcer","Sub-Saharan Africa","HD",1985,0.744817140378001,0.649832393563403,0.821128824281146
"Genital ulcer","Sub-Saharan Africa","HD",1986,0.708897507916982,0.609949872909032,0.791331413116842
"Genital ulcer","Sub-Saharan Africa","HD",1987,0.670160869986766,0.56838282821961,0.758151054744926
"Genital ulcer","Sub-Saharan Africa","HD",1988,0.628967500573814,0.525658003074734,0.721689504065259
"Genital ulcer","Sub-Saharan Africa","HD",1989,0.585809131581854,0.482370790820499,0.682195599740963
"Genital ulcer","Sub-Saharan Africa","HD",1990,0.541291821005069,0.439154130119808,0.64007376133544
"Genital ulcer","Sub-Saharan Africa","HD",1991,0.49610545450042,0.396642680836457,0.595877430137357
"Genital ulcer","Sub-Saharan Africa","HD",1992,0.450982617714721,0.355436469386496,0.550285489305601
"Genital ulcer","Sub-Saharan Africa","HD",1993,0.406651801273224,0.316068328302008,0.504062753096424
"Genital ulcer","Sub-Saharan Africa","HD",1994,0.363791156466515,0.278978725478435,0.458008958717775
"Genital ulcer","Sub-Saharan Africa","HD",1995,0.322988895626834,0.24450019709578,0.412903314599898
"Genital ulcer","Sub-Saharan Africa","HD",1996,0.284714968399783,0.212851950188945,0.369452668938328
"Genital ulcer","Sub-Saharan Africa","HD",1997,0.249306319264201,0.184143697503686,0.328250410007764
"Genital ulcer","Sub-Saharan Africa","HD",1998,0.216965541547239,0.158386728333844,0.28975064737964
"Genital ulcer","Sub-Saharan Africa","HD",1999,0.187770728410273,0.135509723218264,0.254258934242934
"Genital ulcer","Sub-Saharan Africa","HD",2000,0.161693153447924,0.115376837133236,0.221937781449559
"Genital ulcer","Sub-Saharan Africa","HD",2001,0.138619139703187,0.0978059513109853,0.19282320877305
"Genital ulcer","Sub-Saharan Africa","HD",2002,0.118372897395857,0.0825855481235444,0.1668478234062
"Genital ulcer","Sub-Saharan Africa","HD",2003,0.100737922093597,0.0694892460627955,0.143866224271931
"Genital ulcer","Sub-Saharan Africa","HD",2004,0.0854754581346351,0.0582875446824438,0.12367948728143
"Genital ulcer","Sub-Saharan Africa","HD",2005,0.0723393452256996,0.0487567250591213,0.10605665838732
"Genital ulcer","Sub-Saharan Africa","HD",2006,0.0610871789471465,0.0406851198415237,0.0907522529122259
"Genital ulcer","Sub-Saharan Africa","HD",2007,0.0514881091927973,0.0338771209539,0.0775195710230162
"Genital ulcer","Sub-Saharan Africa","HD",2008,0.0433278041435756,0.0281553561921371,0.066120156984674
"Genital ulcer","Sub-Saharan Africa","HD",2009,0.0364111711124148,0.0233614649227441,0.0563299955207748
"Genital ulcer","Sub-Saharan Africa","HD",2010,0.0305634001026896,0.0193558623762716,0.0479431224259348
"Genital ulcer","Sub-Saharan Africa","HD",2011,0.0256298226782508,0.0160168213635937,0.040773297790262
"Genital ulcer","Sub-Saharan Africa","HD",2012,0.0214749872008539,0.0132391338011399,0.0346543035628549
"Genital ulcer","Sub-Saharan Africa","HD",2013,0.017981260028616,0.0109325511928473,0.0294393199863881
"Genital ulcer","Sub-Saharan Africa","HD",2014,0.0150471807284736,0.00902014801460724,0.0249997298623656
"Genital ulcer","Sub-Saharan Africa","HD",2015,0.0125857317722143,0.0074367066624852,0.0212236068294834
"Genital ulcer","Sub-Saharan Africa","HD",2016,0.0105226300756537,0.00612718727284334,0.0180140679394159
"Genital ulcer","Sub-Saharan Africa","HD",2017,0.00879470775977821,0.00504531928943414,0.0152876118292229
"Genital ulcer","Sub-Saharan Africa","HD",2018,0.00734842053800887,0.00415233268697757,0.012972519768856
"Genital ulcer","Sub-Saharan Africa","HD",2019,0.0061385018989921,0.00341583373218632,0.011007365140405
"Genital ulcer","Sub-Saharan Africa","HD",2020,0.00512676768008369,0.00280882166280055,0.00933965479585346
"Genital ulcer","Sub-Saharan Africa","HD",2021,0.0042810669583161,0.00230883749520669,0.00792461086347457
"Genital ulcer","Sub-Saharan Africa","HD",2022,0.0035743700216597,0.00189723336747921,0.00672409197418829
"Genital ulcer","Sub-Saharan Africa","HSV",1970,0.0325545496614002,0.0152194678971224,0.0682656900519267
"Genital ulcer","Sub-Saharan Africa","HSV",1971,0.0354610997346509,0.0168993026818713,0.0728989382075168
"Genital ulcer","Sub-Saharan Africa","HSV",1972,0.0386167953066082,0.0187550969451986,0.0778434630753558
"Genital ulcer","Sub-Saharan Africa","HSV",1973,0.0420410770219895,0.0208033883670971,0.0831194179102177
"Genital ulcer","Sub-Saharan Africa","HSV",1974,0.045754550280173,0.0230618892652201,0.088748088623212
"Genital ulcer","Sub-Saharan Africa","HSV",1975,0.0497789887335373,0.025549492581369,0.0947519161854007
"Genital ulcer","Sub-Saharan Africa","HSV",1976,0.0541373229237891,0.0282862593727304,0.101154508369592
"Genital ulcer","Sub-Saharan Africa","HSV",1977,0.0588536110187168,0.0312933838899412,0.107980637703657
"Genital ulcer","Sub-Saharan Africa","HSV",1978,0.0639529883069666,0.034593132014321,0.115256221967076
"Genital ulcer","Sub-Saharan Africa","HSV",1979,0.0694615918297456,0.0382087485943694,0.12300828298456
"Genital ulcer","Sub-Saharan Africa","HSV",1980,0.0754064562964297,0.0421643291039013,0.131264878863953
"Genital ulcer","Sub-Saharan Africa","HSV",1981,0.0818153772713888,0.0464846510876301,0.140055004193717
"Genital ulcer","Sub-Saharan Africa","HSV",1982,0.0887167375624709,0.0511949611244109,0.149408452052478
"Genital ulcer","Sub-Saharan Africa","HSV",1983,0.0961392928230208,0.0563207136015624,0.159355630966883
"Genital ulcer","Sub-Saharan Africa","HSV",1984,0.104111912638877,0.0618872585576535,0.169927329138685
"Genital ulcer","Sub-Saharan Africa","HSV",1985,0.112663273852514,0.0679194773473741,0.181154417275227
"Genital ulcer","Sub-Saharan Africa","HSV",1986,0.121821503622452,0.0744413670727237,0.193067480108442
"Genital ulcer","Sub-Saharan Africa","HSV",1987,0.131613770769575,0.0814755777918272,0.20569636509705
"Genital ulcer","Sub-Saharan Africa","HSV",1988,0.142065825359409,0.0890429106283909,0.219069634873716
"Genital ulcer","Sub-Saharan Africa","HSV",1989,0.153201488236174,0.0971617901436757,0.233213907918292
"Genital ulcer","Sub-Saharan Africa","HSV",1990,0.165042094368748,0.10584773057385,0.248153070270481
"Genital ulcer","Sub-Saharan Africa","HSV",1991,0.177605896374864,0.11511282227669,0.263907340960007
"Genital ulcer","Sub-Saharan Africa","HSV",1992,0.190907437411115,0.124965270917398,0.280492177034462
"Genital ulcer","Sub-Saharan Africa","HSV",1993,0.204956905668378,0.135409025862995,0.297917012982202
"Genital ulcer","Sub-Saharan Africa","HSV",1994,0.219759485868336,0.146443533798768,0.316183846365469
"Genital ulcer","Sub-Saharan Africa","HSV",1995,0.235314726245604,0.158063646716613,0.335285707842852
"Genital ulcer","Sub-Saharan Africa","HSV",1996,0.251615942308092,0.170259699295071,0.355205088051154
"Genital ulcer","Sub-Saharan Africa","HSV",1997,0.268649680947339,0.183017750669723,0.375912430780812
"Genital ulcer","Sub-Saharan Africa","HSV",1998,0.28639526995188,0.19631996371192,0.397364832711335
"Genital ulcer","Sub-Saharan Africa","HSV",1999,0.304824478391385,0.210145076943052,0.419505104760715
"Genital ulcer","Sub-Saharan Africa","HSV",2000,0.323901312445666,0.224468915304356,0.442261341777234
"Genital ulcer","Sub-Saharan Africa","HSV",2001,0.343581968866189,0.239264888349481,0.465547114963445
"Genital ulcer","Sub-Saharan Africa","HSV",2002,0.363814964284103,0.254504436151793,0.489262350792633
"Genital ulcer","Sub-Saharan Africa","HSV",2003,0.384541453041231,0.270157399590046,0.513294900831245
"Genital ulcer","Sub-Saharan Africa","HSV",2004,0.405695739281125,0.286192307655907,0.537522748247287
"Genital ulcer","Sub-Saharan Africa","HSV",2005,0.4272059810043,0.302576586794043,0.561816745552443
"Genital ulcer","Sub-Saharan Africa","HSV",2006,0.448995075110299,0.319276705186017,0.586043738056211
"Genital ulcer","Sub-Saharan Africa","HSV",2007,0.470981703673904,0.336258269021936,0.610069900667873
"Genital ulcer","Sub-Saharan Africa","HSV",2008,0.493081513452892,0.353486089261494,0.633764103450704
"Genital ulcer","Sub-Saharan Africa","HSV",2009,0.515208393525358,0.370924236968338,0.657001124453218
"Genital ulcer","Sub-Saharan Africa","HSV",2010,0.537275810572629,0.388536103440274,0.679664546314243
"Genital ulcer","Sub-Saharan Africa","HSV",2011,0.559198158104144,0.406284478346956,0.701649203746922
"Genital ulcer","Sub-Saharan Africa","HSV",2012,0.58089207513572,0.424131655283249,0.722863088432217
"Genital ulcer","Sub-Saharan Africa","HSV",2013,0.602277691549276,0.442039570007064,0.743228661331799
"Genital ulcer","Sub-Saharan Africa","HSV",2014,0.623279761434271,0.459969972628067,0.762683565143114
"Genital ulcer","Sub-Saharan Africa","HSV",2015,0.643828651796595,0.477884631532932,0.781180767473116
"Genital ulcer","Sub-Saharan Africa","HSV",2016,0.663861161622223,0.495745564108782,0.798688195429763
"Genital ulcer","Sub-Saharan Africa","HSV",2017,0.683321154804053,0.513515287441269,0.815187943239158
"Genital ulcer","Sub-Saharan Africa","HSV",2018,0.702159999250741,0.531157081081325,0.830675146000049
"Genital ulcer","Sub-Saharan Africa","HSV",2019,0.720336812994726,0.548635253587553,0.845156615619917
"Genital ulcer","Sub-Saharan Africa","HSV",2020,0.737818525784945,0.565915404722769,0.858649330854423
"Genital ulcer","Sub-Saharan Africa","HSV",2021,0.75457977109205,0.582964675774732,0.871178864050395
"Genital ulcer","Sub-Saharan Africa","HSV",2022,0.770602628416624,0.599751981357971,0.882777814573508
"Genital ulcer","Sub-Saharan Africa","HSV-1",1970,0.0376587888138903,0.00328368652198884,0.317322063930897
"Genital ulcer","Sub-Saharan Africa","HSV-1",1971,0.0368431838474451,0.00340074490622752,0.300117798865497
"Genital ulcer","Sub-Saharan Africa","HSV-1",1972,0.0360445814432971,0.00352109803453729,0.283508979509156
"Genital ulcer","Sub-Saharan Africa","HSV-1",1973,0.0352626555623705,0.00364473175133715,0.267520007396406
"Genital ulcer","Sub-Saharan Africa","HSV-1",1974,0.0344970851942718,0.00377161453158214,0.252169435710977
"Genital ulcer","Sub-Saharan Africa","HSV-1",1975,0.033747554334225,0.00390169471245842,0.237470207103675
"Genital ulcer","Sub-Saharan Africa","HSV-1",1976,0.0330137519572716,0.00403489735870366,0.223429970439611
"Genital ulcer","Sub-Saharan Africa","HSV-1",1977,0.0322953719898998,0.00417112072182564,0.210051459972074
"Genital ulcer","Sub-Saharan Africa","HSV-1",1978,0.0315921132792577,0.00431023225280103,0.197332920554834
"Genital ulcer","Sub-Saharan Africa","HSV-1",1979,0.0309036795601015,0.00445206412895596,0.185268563260073
"Genital ulcer","Sub-Saharan Africa","HSV-1",1980,0.0302297794196254,0.00459640825957776,0.173849037019626
"Genital ulcer","Sub-Saharan Africa","HSV-1",1981,0.0295701262603112,0.00474301074261983,0.163061903504225
"Genital ulcer","Sub-Saharan Africa","HSV-1",1982,0.0289244382609348,0.0048915657582592,0.152892104257899
"Genital ulcer","Sub-Saharan Africa","HSV-1",1983,0.0282924383358568,0.00504170890612233,0.143322410987864
"Genital ulcer","Sub-Saharan Africa","HSV-1",1984,0.0276738540927235,0.00519301002425758,0.13433385176991
"Genital ulcer","Sub-Saharan Africa","HSV-1",1985,0.0270684177886969,0.00534496557239675,0.125906107685316
"Genital ulcer","Sub-Saharan Africa","HSV-1",1986,0.0264758662853299,0.00549699072297944,0.118017876001649
"Genital ulcer","Sub-Saharan Africa","HSV-1",1987,0.0258959410021943,0.00564841138396771,0.110647197414058
"Genital ulcer","Sub-Saharan Africa","HSV-1",1988,0.0253283878693697,0.00579845647996919,0.103771746066315
"Genital ulcer","Sub-Saharan Africa","HSV-1",1989,0.0247729572788927,0.0059462509428927,0.097369082082821
"Genital ulcer","Sub-Saharan Africa","HSV-1",1990,0.0242294040352639,0.00609081000672637,0.0914168671949558
"Genital ulcer","Sub-Saharan Africa","HSV-1",1991,0.0236974873051043,0.00623103555328307,0.0858930447850874
"Genital ulcer","Sub-Saharan Africa","HSV-1",1992,0.0231769705660504,0.00636571539817149,0.0807759863610054
"Genital ulcer","Sub-Saharan Africa","HSV-1",1993,0.0226676215549714,0.00649352650876574,0.0760446071805619
"Genital ulcer","Sub-Saharan Africa","HSV-1",1994,0.0221692122155894,0.00661304316658967,0.0716784545334652
"Genital ulcer","Sub-Saharan Africa","HSV-1",1995,0.0216815186455799,0.00672275097481252,0.0676577730906882
"Genital ulcer","Sub-Saharan Africa","HSV-1",1996,0.0212043210432237,0.00682106731844732,0.0639635527332516
"Genital ulcer","Sub-Saharan Africa","HSV-1",1997,0.0207374036536822,0.00690636838130975,0.0605775652644588
"Genital ulcer","Sub-Saharan Africa","HSV-1",1998,0.0202805547149604,0.00697702212685932,0.0574823971704545
"Genital ulcer","Sub-Saharan Africa","HSV-1",1999,0.0198335664036211,0.00703142585015934,0.0546614857800955
"Genital ulcer","Sub-Saharan Africa","HSV-1",2000,0.0193962347803098,0.00706804618472297,0.0520991653602705
"Genital ulcer","Sub-Saharan Africa","HSV-1",2001,0.0189683597351471,0.00708545905521123,0.0497807274487838
"Genital ulcer","Sub-Saharan Africa","HSV-1",2002,0.0185497449330416,0.00708238727579636,0.0476924958005395
"Genital ulcer","Sub-Saharan Africa","HSV-1",2003,0.0181401977589746,0.00705773448902365,0.0458219107282188
"Genital ulcer","Sub-Saharan Africa","HSV-1",2004,0.0177395292633043,0.00701061589097535,0.0441576108111639
"Genital ulcer","Sub-Saharan Africa","HSV-1",2005,0.0173475541071347,0.00694038833532323,0.042689492918839
"Genital ulcer","Sub-Saharan Africa","HSV-1",2006,0.0169640905077924,0.00684668420696127,0.0414087258824028
"Genital ulcer","Sub-Saharan Africa","HSV-1",2007,0.0165889601844503,0.00672945384002658,0.0403076913083129
"Genital ulcer","Sub-Saharan Africa","HSV-1",2008,0.0162219883039383,0.00658901910238242,0.0393798298960713
"Genital ulcer","Sub-Saharan Africa","HSV-1",2009,0.0158630034267746,0.0064261354548097,0.0386193858431788
"Genital ulcer","Sub-Saharan Africa","HSV-1",2010,0.0155118374534518,0.00624205201140988,0.0380210658259742
"Genital ulcer","Sub-Saharan Africa","HSV-1",2011,0.0151683255710092,0.00603855154968548,0.0375796579941774
"Genital ulcer","Sub-Saharan Africa","HSV-1",2012,0.014832306199921,0.00581794930671299,0.037289679797586
"Genital ulcer","Sub-Saharan Africa","HSV-1",2013,0.0145036209413268,0.00558303447918723,0.0371451283164053
"Genital ulcer","Sub-Saharan Africa","HSV-1",2014,0.014182114524631,0.0053369517624351,0.0371393859267346
"Genital ulcer","Sub-Saharan Africa","HSV-1",2015,0.0138676347554941,0.00508303716953289,0.0372652931875771
"Genital ulcer","Sub-Saharan Africa","HSV-1",2016,0.013560032464239,0.00482463522157332,0.0375153567484713
"Genital ulcer","Sub-Saharan Africa","HSV-1",2017,0.0132591614546907,0.00456492787327218,0.0378820310929005
"Genital ulcer","Sub-Saharan Africa","HSV-1",2018,0.0129648784534716,0.00430679900309794,0.0383580078421943
"Genital ulcer","Sub-Saharan Africa","HSV-1",2019,0.0126770430597666,0.00405274632190001,0.0389364613966842
"Genital ulcer","Sub-Saharan Africa","HSV-1",2020,0.0123955176955758,0.00380484069065882,0.0396112237947668
"Genital ulcer","Sub-Saharan Africa","HSV-1",2021,0.012120167556469,0.00356472475990274,0.0403768840691726
"Genital ulcer","Sub-Saharan Africa","HSV-1",2022,0.0118508605628559,0.00333363943205646,0.0412288222276735
"Genital ulcer","Sub-Saharan Africa","HSV-2",1970,0.334063035209995,0.128185837981372,0.63119914000809
"Genital ulcer","Sub-Saharan Africa","HSV-2",1971,0.338693203811883,0.133509839722263,0.629956270229416
"Genital ulcer","Sub-Saharan Africa","HSV-2",1972,0.343354458988883,0.138992354195118,0.628765020162718
"Genital ulcer","Sub-Saharan Africa","HSV-2",1973,0.348046102171292,0.144632403345589,0.627628901235444
"Genital ulcer","Sub-Saharan Africa","HSV-2",1974,0.352767412495108,0.150428396618885,0.62655164817051
"Genital ulcer","Sub-Saharan Africa","HSV-2",1975,0.357517647109242,0.156378086409029,0.625537230572489
"Genital ulcer","Sub-Saharan Africa","HSV-2",1976,0.362296041515229,0.162478524268816,0.624589864271785
"Genital ulcer","Sub-Saharan Africa","HSV-2",1977,0.367101809939415,0.168726018495009,0.62371402222904
"Genital ulcer","Sub-Saharan Africa","HSV-2",1978,0.371934145737499,0.17511609376592,0.62291444477975
"Genital ulcer","Sub-Saharan Africa","HSV-2",1979,0.376792221831256,0.181643453560756,0.622196148983491
"Genital ulcer","Sub-Saharan Africa","HSV-2",1980,0.381675191177175,0.188301946125273,0.621564436837948
"Genital ulcer","Sub-Saharan Africa","HSV-2",1981,0.386582187266659,0.1950845347578,0.621024902130656
"Genital ulcer","Sub-Saharan Africa","HSV-2",1982,0.391512324657357,0.201983273163222,0.6205834357381
"Genital ulcer","Sub-Saharan Africa","HSV-2",1983,0.396464699535134,0.208989286547775,0.620246229250585
"Genital ulcer","Sub-Saharan Africa","HSV-2",1984,0.401438390306064,0.216092758991043,0.620019776910879
"Genital ulcer","Sub-Saharan Africa","HSV-2",1985,0.406432458217792,0.223282927419048,0.619910876013751
"Genital ulcer","Sub-Saharan Africa","HSV-2",1986,0.411445948009498,0.2305480822008,0.61992662612929
"Genital ulcer","Sub-Saharan Africa","HSV-2",1987,0.416477888589642,0.237875573989894,0.620074427789281
"Genital ulcer","Sub-Saharan Africa","HSV-2",1988,0.421527293740567,0.245251825929476,0.620361981610197
"Genital ulcer","Sub-Saharan Africa","HSV-2",1989,0.426593162848979,0.252662349740649,0.620797289205954
"Genital ulcer","Sub-Saharan Africa","HSV-2",1990,0.431674481661234,0.260091763545849,0.621388657640198
"Genital ulcer","Sub-Saharan Africa","HSV-2",1991,0.436770223062317,0.267523808589294,0.622144709531706
"Genital ulcer","Sub-Saharan Africa","HSV-2",1992,0.441879347877277,0.274941361389376,0.623074401177518
"Genital ulcer","Sub-Saharan Africa","HSV-2",1993,0.447000805693877,0.282326437421612,0.624187051077279
"Genital ulcer","Sub-Saharan Africa","HSV-2",1994,0.45213353570511,0.289660182372349,0.625492380858759
"Genital ulcer","Sub-Saharan Africa","HSV-2",1995,0.457276467570193,0.296922847583084,0.627000569586403
"Genital ulcer","Sub-Saharan Africa","HSV-2",1996,0.462428522292581,0.304093747868766,0.628722320479066
"Genital ulcer","Sub-Saharan Africa","HSV-2",1997,0.467588613113511,0.311151202876683,0.630668935798955
"Genital ulcer","Sub-Saharan Africa","HSV-2",1998,0.472755646419524,0.318072468059677,0.632852390693093
"Genital ulcer","Sub-Saharan Africa","HSV-2",1999,0.477928522662366,0.324833668662389,0.6352853897159
"Genital ulcer","Sub-Saharan Africa","HSV-2",2000,0.483106137289644,0.331409760156492,0.637981380532028
"Genital ulcer","Sub-Saharan Africa","HSV-2",2001,0.488287381684579,0.337774551037744,0.640954488402191
"Genital ulcer","Sub-Saharan Africa","HSV-2",2002,0.493471144113146,0.343900837374414,0.644219324177169
"Genital ulcer","Sub-Saharan Africa","HSV-2",2003,0.498656310676911,0.349760709592597,0.647790611200429
"Genital ulcer","Sub-Saharan Africa","HSV-2",2004,0.503841766269809,0.355326094754629,0.651682578558969
"Genital ulcer","Sub-Saharan Africa","HSV-2",2005,0.509026395537136,0.360569583822057,0.655908087045131
"Genital ulcer","Sub-Saharan Africa","HSV-2",2006,0.514209083834988,0.365465554971761,0.660477496640882
"Genital ulcer","Sub-Saharan Africa","HSV-2",2007,0.519388718188407,0.369991538087424,0.66539735096572
"Genital ulcer","Sub-Saharan Africa","HSV-2",2008,0.524564188246477,0.37412968127248,0.67066903347423
"Genital ulcer","Sub-Saharan Africa","HSV-2",2009,0.529734387232632,0.377868102822042,0.676287616068315
"Genital ulcer","Sub-Saharan Africa","HSV-2",2010,0.53489821288845,0.381201877416724,0.6822411391002
"Genital ulcer","Sub-Saharan Africa","HSV-2",2011,0.540054568409232,0.384133442747208,0.68851050798604
"Genital ulcer","Sub-Saharan Africa","HSV-2",2012,0.545202363369684,0.386672324091496,0.695070070372456
"Genital ulcer","Sub-Saharan Africa","HSV-2",2013,0.550340514638054,0.388834224852045,0.701888788067293
"Genital ulcer","Sub-Saharan Africa","HSV-2",2014,0.555467947277119,0.390639664373436,0.708931795812974
